hh_id,psu,strata,weight,d_cm,d_nutr,d_satt,d_educ,d_elct,d_sani,d_wtr,d_hsg,d_ckfl,d_asst,sex_Male,sex_Female,agec7_0-4,agec7_5-9,agec7_10-14,agec7_15-17,agec7_18-59,agec7_60+,hhsize,region,area
mostly7c-79bb-4385-a1e0-855355a1246c,849,Mulanje Rural,1.0200821161270142,0,1,1,1,1,1,0,1,1,1,2,2,1,1,0,0,2,0,4,Mulange,rural
mostlyca-0481-436d-85fe-e9ee2278d228,849,Mulanje Rural,1.0200821161270142,0,1,0,0,1,1,0,1,1,0,3,1,1,1,1,0,2,0,4,Mulange,rural
mostly5e-63e5-448a-8a81-7fa18372dbea,849,Mulanje Rural,1.0200821161270142,0,1,0,0,1,0,1,1,1,0,5,4,4,3,1,1,2,1,9,Mulange,rural
mostlyfc-2c26-44c0-92a1-8e1e7eb4fcb4,849,Mulanje Rural,1.0200821161270142,0,0,0,0,1,1,0,1,1,1,1,2,0,0,1,0,2,0,3,Mulange,rural
mostlya1-28a2-480c-b192-6e6413027e87,849,Mulanje Rural,1.0200821161270142,0,0,0,0,1,1,1,0,1,0,3,3,1,1,2,0,2,0,6,Mulange,rural
mostlyf1-dfab-40aa-8b37-5ba9590415bb,849,Mulanje Rural,1.0200821161270142,0,0,0,0,1,0,0,1,1,1,3,2,1,0,3,0,2,0,5,Mulange,rural
mostly46-a7f2-4783-af61-ee30610f4e17,849,Mulanje Rural,1.0200821161270142,0,0,0,0,1,0,0,1,1,0,3,1,0,0,2,0,2,0,4,Mulange,rural
mostlycb-edc0-4149-83ac-1dd51bad28dc,849,Mulanje Rural,1.0200821161270142,0,0,0,0,1,1,0,1,1,0,1,2,0,2,0,1,1,0,3,Mulange,rural
mostlya0-292d-417b-b32c-0282808e0fc2,849,Mulanje Rural,1.0200821161270142,0,0,0,1,1,1,1,1,1,0,1,2,0,1,0,0,0,2,3,Mulange,rural
mostly84-94a9-408b-ab02-a07aa4a106b7,849,Mulanje Rural,1.0200821161270142,0,0,0,1,1,1,1,1,1,1,3,4,1,2,1,0,0,2,7,Mulange,rural
mostly30-65b8-41a4-b511-221a4072160e,849,Mulanje Rural,1.0200821161270142,0,1,0,0,1,1,0,0,1,1,1,2,1,1,0,0,2,0,3,Mulange,rural
mostly8f-fad7-46d9-8490-91304fa61de8,849,Mulanje Rural,1.0200821161270142,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,2,0,2,Mulange,rural
mostly0b-4297-4109-b714-a90409102791,849,Mulanje Rural,1.0200821161270142,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,Mulange,rural
mostlyfb-0889-41f1-a1b0-5a1a0d4986ae,849,Mulanje Rural,1.0200821161270142,0,1,0,1,1,1,0,1,1,1,4,1,1,1,1,0,2,0,5,Mulange,rural
mostly66-27bf-482e-b8bb-f0324be1cff9,849,Mulanje Rural,1.0200821161270142,0,0,0,0,1,0,0,1,1,0,6,1,0,2,1,2,4,0,7,Mulange,rural
mostly9f-383e-4d18-88db-cf84fde13c60,849,Mulanje Rural,1.0200821161270142,0,1,0,0,0,0,1,1,1,1,2,1,1,0,1,0,2,0,3,Mulange,rural
mostlyb4-dcd2-405e-83df-f6c87e1554a1,849,Mulanje Rural,1.0200821161270142,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,2,0,2,Mulange,rural
mostly86-cf6b-4f3d-be45-aa2687559299,850,Mulanje Rural,2.2437520027160645,0,0,0,1,1,0,0,1,1,1,4,2,0,1,2,0,1,1,6,Mulange,rural
mostly67-35d2-4e2e-92e3-ac95e704b6e5,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Mulange,rural
mostly59-350c-4009-b283-564cf619a667,850,Mulanje Rural,2.2437520027160645,0,1,0,0,1,1,0,1,1,1,1,2,1,1,0,0,2,0,3,Mulange,rural
mostly08-f3ba-4afd-a8a4-c1ccfbcee61b,850,Mulanje Rural,2.2437520027160645,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,0,1,2,Mulange,rural
mostly1e-a542-47dc-8993-461d475da482,850,Mulanje Rural,2.2437520027160645,0,0,0,1,1,1,0,1,1,1,1,2,0,0,0,0,0,2,3,Mulange,rural
mostly42-3ab8-4c20-842f-a183e2deb89e,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,2,0,2,Mulange,rural
mostlyc2-f05c-46e7-ab53-809d51ca7fb2,850,Mulanje Rural,2.2437520027160645,0,0,0,1,1,1,1,1,1,1,3,1,0,1,1,0,2,0,4,Mulange,rural
mostlyc4-dad7-431f-8ee0-ba0f9c4ea3a2,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,1,1,1,1,1,5,5,1,1,1,1,5,1,10,Mulange,rural
mostlyc1-f94d-401b-adf9-3e36c4df4df1,850,Mulanje Rural,2.2437520027160645,0,0,0,1,1,0,0,1,1,0,4,1,0,2,2,1,2,0,7,Mulange,rural
mostlybc-7f89-4afe-bfcc-b773148b39ba,850,Mulanje Rural,2.2437520027160645,0,0,0,1,1,1,0,1,1,1,2,3,0,2,0,0,3,0,5,Mulange,rural
mostly8e-7b69-42f0-85c3-6f0be29549ae,850,Mulanje Rural,2.2437520027160645,0,1,1,1,1,0,1,1,1,0,4,2,1,1,1,0,4,0,6,Mulange,rural
mostlyb7-575c-4dea-8ba6-2f1911dc180a,850,Mulanje Rural,2.2437520027160645,1,0,0,0,1,0,0,0,1,1,2,2,1,0,0,0,2,0,4,Mulange,rural
mostly2f-8b7f-4cda-9854-bb5f86b74b22,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,0,2,0,4,Mulange,rural
mostly2e-80a4-497e-8ce2-7e6a9ea474fb,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,Mulange,rural
mostly50-801b-495c-9b95-cbb64b681886,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,0,0,1,1,0,1,2,1,1,0,0,2,0,3,Mulange,rural
mostly0b-faae-4d67-9fe4-a9a9230237cc,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,0,1,1,1,1,1,3,0,1,0,0,1,0,4,Mulange,rural
mostly72-dd5c-46f0-ba99-2a361bf4cb97,850,Mulanje Rural,2.2437520027160645,0,0,0,1,1,1,1,1,1,0,2,2,1,1,1,1,2,0,4,Mulange,rural
mostly22-e4df-4bfe-b2ab-13ea560f373b,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,1,1,1,1,0,2,4,2,0,2,1,0,0,6,Mulange,rural
mostly13-5752-4b1c-94f2-64d3eb83c477,850,Mulanje Rural,2.2437520027160645,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,Mulange,rural
mostly8a-c6c4-4199-a7d9-9c4532455f08,850,Mulanje Rural,2.2437520027160645,1,0,0,0,1,1,0,0,1,0,3,2,0,0,1,0,4,0,5,Mulange,rural
mostly8a-7409-4c4e-943d-aaefa4356f07,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,1,0,1,1,1,1,3,0,1,0,0,2,0,4,Mulange,rural
mostly1f-9a94-497c-b1b8-f50d1f21428d,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,0,0,1,1,1,2,2,0,1,0,0,2,0,4,Mulange,rural
mostly2f-c460-42f2-95dc-739446c46ebc,850,Mulanje Rural,2.2437520027160645,0,0,0,0,1,1,1,0,1,0,2,3,0,2,1,0,2,0,5,Mulange,rural
mostly61-421e-4add-97b0-81106a44c0d8,851,Mulanje Rural,2.053895950317383,0,1,0,0,1,0,0,1,1,0,4,2,1,1,2,1,2,0,6,Mulange,rural
mostly94-81ab-4b52-93f3-c8ed377e32b7,851,Mulanje Rural,2.053895950317383,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,2,2,Mulange,rural
mostly10-0ad6-4c25-8758-da7928a07c58,851,Mulanje Rural,2.053895950317383,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,2,Mulange,rural
mostly6f-2177-4ba7-8239-26e2a9aaec8e,851,Mulanje Rural,2.053895950317383,0,0,0,0,1,0,0,1,1,0,3,1,1,1,1,0,2,0,4,Mulange,rural
mostly8d-8eb6-4b6e-ba30-5a2adf103a71,851,Mulanje Rural,2.053895950317383,0,0,0,0,1,1,1,1,1,0,0,4,0,0,0,0,1,0,4,Mulange,rural
mostlye1-0327-468f-a3e2-15a995fcee3a,851,Mulanje Rural,2.053895950317383,0,0,0,1,1,0,1,1,1,1,3,2,0,1,1,0,0,1,5,Mulange,rural
mostlyac-7dbb-47bf-9cc7-5ea258fd5d54,851,Mulanje Rural,2.053895950317383,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,2,1,2,Mulange,rural
mostly52-37c8-4acb-b6ac-98c872fa8925,851,Mulanje Rural,2.053895950317383,0,0,0,0,1,1,0,1,1,1,3,2,1,1,0,0,1,0,5,Mulange,rural
mostly3c-54a4-47c7-b7c7-d96e65a99458,851,Mulanje Rural,2.053895950317383,0,0,0,1,1,1,0,1,1,1,3,2,0,2,1,0,1,0,5,Mulange,rural
mostly72-c18e-479a-a798-ba9f74eb2d23,851,Mulanje Rural,2.053895950317383,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,Mulange,rural
mostly18-5220-4676-b61f-373c5a9ac9ca,851,Mulanje Rural,2.053895950317383,0,1,0,0,1,1,1,1,1,1,4,1,1,1,1,0,1,0,5,Mulange,rural
mostly4e-2f1e-4eb4-8fcd-01a8964332f0,851,Mulanje Rural,2.053895950317383,0,0,0,0,0,1,0,0,1,0,4,3,0,2,1,1,3,0,7,Mulange,rural
mostly1f-6f79-416f-884d-fbe0b1ad06fa,851,Mulanje Rural,2.053895950317383,0,0,0,0,1,0,0,0,1,0,3,5,1,1,1,1,3,0,8,Mulange,rural
mostlyd5-1ec6-45a3-9584-14533338c73c,851,Mulanje Rural,2.053895950317383,0,0,0,0,1,1,1,1,1,0,4,1,0,2,0,1,4,0,5,Mulange,rural
mostlye3-250e-45fd-bbed-0216ca71e19d,851,Mulanje Rural,2.053895950317383,0,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,1,1,3,Mulange,rural
mostly57-ef1b-44e4-9c5e-f98c6596b6af,851,Mulanje Rural,2.053895950317383,0,0,0,1,0,1,0,1,1,0,3,2,1,1,1,0,2,0,5,Mulange,rural
mostlycf-9b3a-4e47-b019-bdee8f0bc77e,851,Mulanje Rural,2.053895950317383,0,1,0,1,1,1,0,1,1,1,2,3,1,1,1,0,1,0,5,Mulange,rural
mostlyc9-9e74-4a04-a861-e935cd10620a,851,Mulanje Rural,2.053895950317383,0,0,0,0,1,1,0,1,1,1,3,5,0,1,2,2,2,0,8,Mulange,rural
mostlye9-e2e2-4c29-97f6-d335cb4899c8,851,Mulanje Rural,2.053895950317383,0,1,0,0,1,0,0,1,1,1,1,3,1,0,1,1,1,0,4,Mulange,rural
mostly4d-4a1e-4b12-a123-0cac32a27b83,851,Mulanje Rural,2.053895950317383,0,0,0,1,1,1,1,1,1,0,2,2,1,0,1,0,2,1,4,Mulange,rural
mostly65-390b-4d63-8e73-6499e27a3603,851,Mulanje Rural,2.053895950317383,0,1,0,0,1,1,0,1,1,1,2,3,1,0,1,0,2,0,5,Mulange,rural
mostly98-4353-456c-926d-c3534d0f4cfb,851,Mulanje Rural,2.053895950317383,0,0,0,1,1,1,0,0,1,1,2,2,1,1,0,0,2,0,4,Mulange,rural
mostly4e-bb87-4683-b0f0-e9a776768b55,851,Mulanje Rural,2.053895950317383,0,0,0,1,1,1,0,1,1,1,1,4,0,2,1,0,1,1,5,Mulange,rural
mostly8e-c650-4357-a229-e92a761c620e,851,Mulanje Rural,2.053895950317383,0,0,0,0,1,1,0,0,1,1,2,4,0,1,2,0,2,0,6,Mulange,rural
mostly8a-95c0-4006-b849-b7ddb31f06d2,852,Mulanje Rural,1.2371312379837036,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,Mulange,rural
mostly37-93b6-42c7-ba5c-6df2bdf2c754,852,Mulanje Rural,1.2371312379837036,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,2,0,2,Mulange,rural
mostlyde-6377-4b59-badb-38ec47396626,852,Mulanje Rural,1.2371312379837036,0,0,0,1,1,1,0,1,1,1,1,3,2,1,0,0,1,0,4,Mulange,rural
mostly73-e912-489d-b4a8-05ff96391d8f,852,Mulanje Rural,1.2371312379837036,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,2,Mulange,rural
mostlya7-e5ac-459d-8ab5-26d56dd8158c,852,Mulanje Rural,1.2371312379837036,0,1,0,1,1,1,0,1,1,1,2,2,1,1,1,0,1,0,4,Mulange,rural
mostly04-0227-4d49-ba0e-020cd40d17c2,852,Mulanje Rural,1.2371312379837036,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,Mulange,rural
mostly2b-aabf-4a2b-9ac2-cff276fb53ea,852,Mulanje Rural,1.2371312379837036,0,0,0,0,1,0,0,1,1,0,4,3,0,1,2,1,2,0,7,Mulange,rural
mostly46-bab0-4330-9aa3-8859e7181245,852,Mulanje Rural,1.2371312379837036,0,0,0,0,1,0,0,1,1,1,3,2,1,1,1,0,3,0,5,Mulange,rural
mostly06-bfa5-49ec-9e97-6d3cca0dda1c,852,Mulanje Rural,1.2371312379837036,0,1,0,0,1,0,0,1,1,1,1,4,1,1,0,1,3,0,5,Mulange,rural
mostly28-54d4-4d11-8d24-bafe5234b7bb,852,Mulanje Rural,1.2371312379837036,0,0,0,0,0,0,0,1,1,0,1,3,0,2,1,0,3,0,4,Mulange,rural
mostly80-a700-489d-88bd-86e45dfa6fec,852,Mulanje Rural,1.2371312379837036,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,2,1,4,Mulange,rural
mostly6e-4694-4fdd-bfc4-c8b042379dfe,852,Mulanje Rural,1.2371312379837036,0,0,0,0,1,0,1,1,1,1,1,2,0,0,0,1,1,1,3,Mulange,rural
mostly77-fa58-47af-96f2-f51d508b676a,852,Mulanje Rural,1.2371312379837036,0,0,0,1,1,0,0,1,1,0,2,1,0,0,1,0,0,2,3,Mulange,rural
mostlyd1-111e-42f7-b896-28f6547dc1de,852,Mulanje Rural,1.2371312379837036,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,2,1,2,Mulange,rural
mostlydf-fea9-4b59-ae01-e5b5031d4ebc,852,Mulanje Rural,1.2371312379837036,0,1,0,0,1,1,0,1,1,1,4,2,1,1,1,0,2,0,6,Mulange,rural
mostly61-7eaa-479d-adda-9cf66a7d34da,852,Mulanje Rural,1.2371312379837036,0,0,0,0,1,1,0,1,1,1,2,3,0,2,1,1,1,0,5,Mulange,rural
mostlyed-617d-4f57-b542-0c49b7dc3afc,852,Mulanje Rural,1.2371312379837036,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,1,1,2,Mulange,rural
mostlyff-bb06-4b93-b3f4-e16d4dbd5cbe,852,Mulanje Rural,1.2371312379837036,0,0,0,1,1,1,1,1,1,1,3,1,0,1,0,0,0,2,4,Mulange,rural
mostlyaa-f97f-4ef6-ad8e-b2020052a0d5,852,Mulanje Rural,1.2371312379837036,0,0,0,0,0,1,0,1,1,0,3,2,0,1,0,1,3,0,5,Mulange,rural
mostly84-21be-4220-ab00-1d879117f041,852,Mulanje Rural,1.2371312379837036,0,0,0,0,1,1,0,1,1,0,3,4,1,1,2,1,2,0,7,Mulange,rural
mostly7c-5f5a-4dc6-b5e9-65337d6fbeb3,852,Mulanje Rural,1.2371312379837036,0,0,0,1,1,0,0,1,1,0,3,4,1,2,1,0,2,0,7,Mulange,rural
mostly92-eea5-4855-b263-fd7eee427bee,852,Mulanje Rural,1.2371312379837036,0,1,0,0,1,1,1,1,1,1,2,1,1,0,0,0,2,0,3,Mulange,rural
mostlyed-da85-49d5-890b-590fd309ff67,853,Mulanje Rural,2.1326286792755127,0,0,0,1,1,0,0,1,1,0,5,2,0,0,2,0,2,0,7,Mulange,rural
mostly1c-01cf-4b9f-9512-a505c6b82086,853,Mulanje Rural,2.1326286792755127,1,0,0,1,1,1,0,1,1,1,1,3,1,1,0,0,1,0,4,Mulange,rural
mostlye2-625a-415f-8e53-1dcfc4efeb3f,853,Mulanje Rural,2.1326286792755127,0,1,0,0,1,0,0,1,1,0,3,2,1,1,1,1,3,0,5,Mulange,rural
mostlybf-0528-4d72-9b47-0cae2e2c1061,853,Mulanje Rural,2.1326286792755127,1,0,0,0,1,1,0,1,1,0,3,1,2,0,0,0,2,0,4,Mulange,rural
mostly09-aca0-4c38-a19f-f948f0abd553,853,Mulanje Rural,2.1326286792755127,0,0,0,0,0,1,0,1,1,1,2,1,0,0,1,0,2,0,3,Mulange,rural
mostly89-5de9-4a73-a631-9607945e82f2,853,Mulanje Rural,2.1326286792755127,0,1,0,1,1,0,0,0,1,1,3,2,1,0,1,0,3,0,5,Mulange,rural
mostlydf-5479-4005-aa03-bae6e5c7389e,853,Mulanje Rural,2.1326286792755127,0,0,0,1,1,0,0,1,1,1,0,2,0,0,0,0,0,1,2,Mulange,rural
mostly04-05b3-42a0-a7bc-50b6b5f6b843,853,Mulanje Rural,2.1326286792755127,0,0,0,0,1,1,0,1,1,1,1,2,1,0,1,0,0,2,3,Mulange,rural
mostly90-dbfc-4df2-9a60-c1a99f465aba,853,Mulanje Rural,2.1326286792755127,0,0,0,0,1,1,1,1,1,0,3,2,0,1,2,0,1,0,5,Mulange,rural
mostlyba-6689-469d-826e-69be62fe2540,853,Mulanje Rural,2.1326286792755127,0,1,0,0,1,1,0,1,1,1,2,5,2,2,1,1,3,0,7,Mulange,rural
mostly22-fe15-4de8-b531-3b1d3059d36b,853,Mulanje Rural,2.1326286792755127,0,1,0,1,1,1,0,1,1,1,2,4,1,1,1,1,1,0,6,Mulange,rural
mostly22-ff63-464c-8ba2-87001129dc73,853,Mulanje Rural,2.1326286792755127,0,0,0,0,1,1,0,1,1,1,3,1,0,0,0,0,2,1,4,Mulange,rural
mostly3b-d34f-425b-8017-1b634db1ae8e,853,Mulanje Rural,2.1326286792755127,0,1,0,0,1,1,0,1,1,0,1,2,2,1,0,0,2,0,3,Mulange,rural
mostlyf7-2f00-4a57-adc9-c4591db90dd8,853,Mulanje Rural,2.1326286792755127,0,1,0,0,1,0,0,1,1,0,3,2,1,1,1,1,2,0,5,Mulange,rural
mostlybd-58ef-4834-a244-14c8a981e438,853,Mulanje Rural,2.1326286792755127,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1,1,3,0,5,Mulange,rural
mostly71-700c-4f2d-ac9c-5622f2942e29,853,Mulanje Rural,2.1326286792755127,0,1,0,0,1,1,0,1,1,1,2,5,2,1,2,0,1,0,7,Mulange,rural
mostly96-6066-43db-8b95-655554f9af25,853,Mulanje Rural,2.1326286792755127,0,0,0,0,1,1,0,1,1,1,3,1,0,0,0,0,1,2,4,Mulange,rural
mostlya1-1a40-4728-a7b0-47cf5e9cff75,853,Mulanje Rural,2.1326286792755127,0,0,0,0,1,1,0,1,1,1,4,2,1,0,0,1,3,0,6,Mulange,rural
mostlydf-8a87-4e28-88e0-0aa9ea3660e9,853,Mulanje Rural,2.1326286792755127,0,0,0,0,1,1,0,0,1,1,3,4,1,1,2,1,2,0,7,Mulange,rural
mostly4f-a011-49d7-be26-e77de43410b9,853,Mulanje Rural,2.1326286792755127,0,1,0,1,1,1,0,1,1,1,1,3,1,1,1,0,1,0,4,Mulange,rural
mostlyfc-1b45-4508-a6a2-111b91e1cf66,853,Mulanje Rural,2.1326286792755127,0,0,0,1,1,1,1,1,1,1,4,4,1,2,2,1,2,0,8,Mulange,rural
mostly1c-691c-42e0-b91a-cced75f46b24,853,Mulanje Rural,2.1326286792755127,0,0,0,0,1,1,0,1,1,1,2,3,1,0,0,0,1,2,5,Mulange,rural
mostlyda-1fbf-46c4-b021-d2f380b3cd9a,853,Mulanje Rural,2.1326286792755127,0,0,0,0,1,1,0,1,1,1,3,2,1,0,2,0,2,0,5,Mulange,rural
mostlyc0-ef93-49a3-816c-446256c9ef41,854,Mulanje Rural,1.248502492904663,0,0,0,1,1,0,1,1,1,0,2,3,0,1,1,1,2,0,5,Mulange,rural
mostly18-7953-4e29-8833-9707d6dab856,854,Mulanje Rural,1.248502492904663,0,0,0,1,1,0,0,1,1,1,4,2,0,2,1,1,1,0,6,Mulange,rural
mostly5e-57ac-44f6-bed5-584818df752e,854,Mulanje Rural,1.248502492904663,0,1,0,0,1,1,1,0,1,1,1,8,2,2,1,1,1,0,9,Mulange,rural
mostly7d-bba8-49d5-b644-1f1cc620e691,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,1,0,1,1,1,3,3,2,0,0,0,2,0,6,Mulange,rural
mostlyc3-1b22-4a59-ba24-88997facd694,854,Mulanje Rural,1.248502492904663,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,Mulange,rural
mostly6e-b236-4948-b52b-37f641bacfbb,854,Mulanje Rural,1.248502492904663,0,0,1,1,1,0,0,1,1,1,2,2,0,1,1,0,0,0,4,Mulange,rural
mostlye7-f89c-4058-8168-c121eb65ce51,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,1,0,0,1,1,2,3,0,0,2,1,1,1,5,Mulange,rural
mostly51-1936-409c-a06f-08280619b21f,854,Mulanje Rural,1.248502492904663,0,1,0,0,1,1,1,1,1,1,2,2,1,0,1,0,2,0,4,Mulange,rural
mostlya6-b5d5-4c48-9816-7f7c619aa946,854,Mulanje Rural,1.248502492904663,0,1,0,0,1,1,1,1,1,1,2,2,1,0,1,0,2,0,4,Mulange,rural
mostly86-8a47-4a15-a345-d913afdd577b,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,0,0,1,1,0,1,3,0,1,1,0,1,0,4,Mulange,rural
mostly8e-2f86-4654-a7bf-35678a78054c,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,0,0,1,1,1,3,2,0,1,2,0,2,0,5,Mulange,rural
mostlyee-21be-4137-96fa-45e35b415c45,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,1,0,1,1,1,2,2,0,1,0,0,1,2,4,Mulange,rural
mostlyac-24cf-44c0-800d-f157903ae67e,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,1,0,1,1,0,1,2,0,1,0,0,1,0,3,Mulange,rural
mostly81-395e-4392-8a99-2b6bfdba5460,854,Mulanje Rural,1.248502492904663,0,0,0,1,1,0,0,0,1,0,5,3,0,0,2,2,1,0,8,Mulange,rural
mostly28-d2f7-40ab-8359-7ba43ac9b427,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,1,0,0,1,0,1,3,1,1,1,1,2,0,4,Mulange,rural
mostly81-9914-4e17-be93-200c18118d23,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,0,0,1,1,1,1,3,1,1,1,0,1,0,4,Mulange,rural
mostlya0-45b3-419f-ae73-0ae9051fbc33,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,0,1,1,1,0,2,4,1,0,2,1,2,1,6,Mulange,rural
mostly66-5838-4152-9798-d76e772b0c70,854,Mulanje Rural,1.248502492904663,0,0,0,1,1,0,0,1,1,0,2,2,0,0,1,0,3,1,4,Mulange,rural
mostly2d-179d-44d6-801a-a299cbe91896,854,Mulanje Rural,1.248502492904663,0,0,0,1,1,1,0,1,1,1,2,3,0,1,1,0,2,0,5,Mulange,rural
mostly83-cbce-48b3-8a93-d69b144b447a,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,0,1,1,1,0,2,2,1,1,0,0,2,0,4,Mulange,rural
mostly7b-f195-4bfa-86f7-a0667bf1430f,854,Mulanje Rural,1.248502492904663,0,0,0,0,0,1,1,0,1,0,2,4,1,0,1,2,3,0,6,Mulange,rural
mostly71-efd5-42a4-b37b-a110c1640104,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,1,0,0,1,0,2,5,0,1,2,0,3,1,7,Mulange,rural
mostly5e-7590-440f-93b6-351fb103526f,854,Mulanje Rural,1.248502492904663,0,0,0,0,1,1,0,1,1,1,5,2,0,1,2,1,3,0,7,Mulange,rural
mostly95-c21d-4c7e-8fc8-9cfe7be7f7b6,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,1,0,1,1,1,1,2,0,1,0,0,1,0,3,Mulange,rural
mostlyab-fab5-4568-a016-93414e25a6da,855,Mulanje Rural,0.5993411540985107,0,0,0,1,1,1,0,1,1,1,1,2,1,0,0,1,2,0,3,Mulange,rural
mostlya0-138f-46fa-93ae-d9bd1caa4918,855,Mulanje Rural,0.5993411540985107,0,0,0,1,1,0,1,1,1,0,1,1,0,0,2,0,2,0,2,Mulange,rural
mostly39-f72e-416f-becc-ba9abf495b2f,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,0,1,1,1,1,0,5,1,1,0,0,2,1,5,Mulange,rural
mostly6d-1f5f-4dc4-bffa-952271550f50,855,Mulanje Rural,0.5993411540985107,0,0,0,1,1,0,0,1,1,0,2,2,0,0,1,0,0,2,4,Mulange,rural
mostly5c-d5e4-4e4d-9677-4ef7be4114f8,855,Mulanje Rural,0.5993411540985107,0,0,0,1,1,1,0,1,1,1,1,4,1,1,1,0,2,0,5,Mulange,rural
mostlyb4-c4f1-42bf-9bc1-01502f087940,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,0,0,1,1,1,2,4,0,1,2,0,2,0,6,Mulange,rural
mostly66-cd2f-4dff-8796-370e3a319675,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,1,0,1,1,0,3,3,1,0,2,0,2,0,6,Mulange,rural
mostlyb8-befa-4356-9a9c-0d5ac53e5c1a,855,Mulanje Rural,0.5993411540985107,0,0,0,1,1,0,0,1,1,1,3,2,1,1,0,0,4,0,5,Mulange,rural
mostlyb2-609f-426f-8289-96787fec863a,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,0,0,1,1,0,4,4,0,0,1,1,5,0,8,Mulange,rural
mostlyb6-2243-48a8-9262-a7d996122d4f,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,1,1,1,1,1,1,2,1,0,0,0,2,0,3,Mulange,rural
mostly69-b0e6-4908-919e-e5b9fcc1dd56,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,0,1,0,1,1,2,3,0,1,2,1,1,1,5,Mulange,rural
mostly14-8f15-4cd0-8211-82ee856edfec,855,Mulanje Rural,0.5993411540985107,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,0,0,2,3,Mulange,rural
mostly5b-9170-488b-9b17-2372549e14d4,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,1,0,1,1,1,1,4,0,4,1,0,2,0,5,Mulange,rural
mostly44-253b-4d86-a35a-a3f8d399017c,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,1,0,1,1,1,2,2,1,1,1,0,2,0,4,Mulange,rural
mostlydb-179d-49b2-be5c-88ad2a503654,855,Mulanje Rural,0.5993411540985107,0,0,0,1,1,1,0,1,1,1,1,2,1,1,0,0,1,0,3,Mulange,rural
mostly12-e8e3-47ea-9e1c-c34cf7ab45da,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,1,0,1,1,0,0,3,1,0,0,0,3,1,3,Mulange,rural
mostly80-1286-43e1-9b45-c9082d420a23,855,Mulanje Rural,0.5993411540985107,0,0,0,0,1,1,0,1,1,1,1,2,1,0,1,0,1,0,3,Mulange,rural
